Model,Transcript_nr,Timeframe_LP,Timeframe_EVAL,Split,Amount,Metric,Value,POS,Matchtype
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.0,ADJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.0,ADJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,0,ADJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.0,ADJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.0,ADJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.1111111111111111,CONJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.7918707875434017,CONJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.1111111111111111,CONJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.7918707875434017,CONJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.009345794392523364,VERB,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.5833336477915375,VERB,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.015151515151515152,VERB,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.8379461275142647,VERB,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.058823529411764705,ADV,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.543338045286314,ADV,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.058823529411764705,ADV,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.543338045286314,ADV,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ngram,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.00030807147258163895,ngram,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,,ngram,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.0003157230056830141,ngram,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,0,NOUN,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,NOUN,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,NOUN,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,0,NOUN,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,NOUN,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,NOUN,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.10344827586206896,PRON,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.5660369886343005,PRON,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.1111111111111111,PRON,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.5658952094591848,PRON,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,0,ADJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,ADJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,ADJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,0,ADJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,ADJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,ADJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.16666666666666666,CONJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.8213021599758236,CONJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.16666666666666666,CONJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.8213021599758236,CONJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.011560693641618497,VERB,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.7065409225848365,VERB,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0196078431372549,VERB,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.8815267707180894,VERB,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.05,ADV,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.6692369192206375,ADV,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.05084745762711865,ADV,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.6692120421761708,ADV,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ngram,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.00034344590726960504,ngram,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,,ngram,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0003522780648191639,ngram,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,0.6666666666666666,NOUN,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.010638297872340425,NOUN,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.06932667829164402,NOUN,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,0.6666666666666666,NOUN,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.011235955056179775,NOUN,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.06747536126876766,NOUN,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.0967741935483871,PRON,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7121127358543217,PRON,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.1,PRON,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7109105683968093,PRON,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,ADJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.037037037037037035,ADJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7328970331958714,ADJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,ADJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.04285714285714286,ADJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7248423536978752,ADJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.16666666666666666,CONJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7825801590549952,CONJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.16666666666666666,CONJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7825801590549952,CONJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.016129032258064516,VERB,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.8310901421404897,VERB,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.017391304347826087,VERB,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.9370548078754122,VERB,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.075,ADV,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.5211371129882161,ADV,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.07692307692307693,ADV,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.5205659657174772,ADV,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.0003171247357293869,ngram,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,,ngram,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,0.75,ngram,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.0003245699448231094,ngram,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,0.3333333333333333,NOUN,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.005649717514124294,NOUN,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.1727589285112449,NOUN,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,0.3333333333333333,NOUN,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.006134969325153374,NOUN,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.16632806667858077,NOUN,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.09375,PRON,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.7367324564033211,PRON,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.0967741935483871,PRON,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.7364991822538955,PRON,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ADJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.04225352112676056,ADJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.6392795146237285,ADJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ADJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.05,ADJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.5920675032742262,ADJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.21428571428571427,CONJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.7921092853689079,CONJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.21428571428571427,CONJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.7921092853689079,CONJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.01694915254237288,VERB,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.7308348696417126,VERB,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.019801980198019802,VERB,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.8679101885740546,VERB,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.05660377358490566,ADV,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.5189441476443891,ADV,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.057692307692307696,ADV,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.5187680839190033,ADV,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.0002891008962127783,ngram,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,,ngram,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.0003970617431010522,ngram,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,0.3333333333333333,NOUN,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.0056179775280898875,NOUN,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.050233101496735294,NOUN,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,0.3333333333333333,NOUN,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.005847953216374269,NOUN,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.048628050914935946,NOUN,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.08823529411764706,PRON,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7341200822499421,PRON,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.09090909090909091,PRON,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7341102271647004,PRON,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.03614457831325301,ADJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.6470891600437094,ADJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.04225352112676056,ADJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.5948439566169397,ADJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.1875,CONJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7256604220058587,CONJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.1875,CONJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7256604220058587,CONJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.017964071856287425,VERB,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.8285034971175458,VERB,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.021739130434782608,VERB,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.9023096182777676,VERB,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.06382978723404255,ADV,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.6792309751660173,ADV,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.06382978723404255,ADV,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.6792309751660173,ADV,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.00033196857364169527,ngram,Exact
