Model,Transcript_nr,Timeframe_LP,Timeframe_EVAL,Split,Amount,Metric,Value,POS,Matchtype
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.0,ADJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.0,ADJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,0,ADJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.0,ADJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.0,ADJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.1111111111111111,CONJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.7918707875434017,CONJ,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.1111111111111111,CONJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.7918707875434017,CONJ,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.009345794392523364,VERB,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.5833336477915375,VERB,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.015151515151515152,VERB,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.8379461275142647,VERB,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.058823529411764705,ADV,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.543338045286314,ADV,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.058823529411764705,ADV,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,0.543338045286314,ADV,Lemma
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ngram,Exact
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.00030807147258163895,ngram,Exact
Lexical profile,1016,5,95 - 125,30,0,Cosine,,ngram,Exact
Lexical profile,1016,5,95 - 125,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,5,95 - 125,30,0,Coverage,0.0003157230056830141,ngram,Lemma
Lexical profile,1016,5,95 - 125,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,0,NOUN,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,NOUN,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,NOUN,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,0,NOUN,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,NOUN,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,NOUN,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.13793103448275862,PRON,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.6757086259154783,PRON,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.14814814814814814,PRON,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.6755393765315608,PRON,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,0,ADJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,ADJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,ADJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,0,ADJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0,ADJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.0,ADJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.16666666666666666,CONJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.8213021599758236,CONJ,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.16666666666666666,CONJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.8213021599758236,CONJ,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.011560693641618497,VERB,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.7065409225848365,VERB,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0196078431372549,VERB,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.8815267707180894,VERB,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.05,ADV,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.6692369192206375,ADV,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.05084745762711865,ADV,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,0.6692120421761708,ADV,Lemma
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ngram,Exact
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.00034344590726960504,ngram,Exact
Lexical profile,1016,5,125 - 155,30,0,Cosine,,ngram,Exact
Lexical profile,1016,5,125 - 155,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,5,125 - 155,30,0,Coverage,0.0003522780648191639,ngram,Lemma
Lexical profile,1016,5,125 - 155,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,0.6,NOUN,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.015957446808510637,NOUN,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.10326964248900634,NOUN,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,0.6,NOUN,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.016853932584269662,NOUN,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.10051190402817926,NOUN,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.25806451612903225,PRON,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7974197466414452,PRON,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.26666666666666666,PRON,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7960735664355258,PRON,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.06172839506172839,ADJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.5873346570288767,ADJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.07142857142857142,ADJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.5805961726155147,ADJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.2222222222222222,CONJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7586577965365212,CONJ,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.2222222222222222,CONJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7586577965365212,CONJ,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.043010752688172046,VERB,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.7049183653379145,VERB,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.043478260869565216,VERB,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.9181923058855758,VERB,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.225,ADV,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.8949457682048811,ADV,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.23076923076923078,ADV,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,0.893964940280271,ADV,Lemma
Lexical profile,1016,10,10 - 40,30,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.0003171247357293869,ngram,Exact
Lexical profile,1016,10,10 - 40,30,0,Cosine,,ngram,Exact
Lexical profile,1016,10,10 - 40,30,0,Recall,0.75,ngram,Lemma
Lexical profile,1016,10,10 - 40,30,0,Coverage,0.0003245699448231094,ngram,Lemma
Lexical profile,1016,10,10 - 40,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.005649717514124294,NOUN,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.13381849060653783,NOUN,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.006134969325153374,NOUN,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.128837166450604,NOUN,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.25,PRON,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.6824041302687983,PRON,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.25806451612903225,PRON,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.6821880582854487,PRON,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.07042253521126761,ADJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.537205625345722,ADJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.08333333333333333,ADJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.5582065953138584,ADJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.2857142857142857,CONJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.8018686214432242,CONJ,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.2857142857142857,CONJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.8018686214432242,CONJ,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.04519774011299435,VERB,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.6559733808809141,VERB,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.04950495049504951,VERB,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.9071405790685082,VERB,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.16981132075471697,ADV,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.8208319974258599,ADV,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.17307692307692307,ADV,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,0.820553511311239,ADV,Lemma
Lexical profile,1016,10,40 - 70,30,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.0002891008962127783,ngram,Exact
Lexical profile,1016,10,40 - 70,30,0,Cosine,,ngram,Exact
Lexical profile,1016,10,40 - 70,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,10,40 - 70,30,0,Coverage,0.0003970617431010522,ngram,Lemma
Lexical profile,1016,10,40 - 70,30,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.0056179775280898875,NOUN,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.038910393105040526,NOUN,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.005847953216374269,NOUN,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.037667126270414644,NOUN,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.23529411764705882,PRON,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7612308535551809,PRON,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.24242424242424243,PRON,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7612206345254449,PRON,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.07228915662650602,ADJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.672169452163447,ADJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.08450704225352113,ADJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.6811781395691721,ADJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.25,CONJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.69202623113936,CONJ,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.25,CONJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.69202623113936,CONJ,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.04790419161676647,VERB,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.6881810615177769,VERB,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.05434782608695652,VERB,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.9286143127795282,VERB,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.19148936170212766,ADV,Exact
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7767669460474096,ADV,Exact
Lexical profile,1016,10,70 - 100,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.19148936170212766,ADV,Lemma
Lexical profile,1016,10,70 - 100,30,0,Cosine,0.7767669460474096,ADV,Lemma
Lexical profile,1016,10,70 - 100,30,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,70 - 100,30,0,Coverage,0.00033196857364169527,ngram,Exact
